,Returns,Semi Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
80,28.999999999999996,10.73312629199899,2.3683686661685273,18.527723161502994,4.467993631959352,3.598403283254085,1.8210571499002053,13.380413180174703,0.5868508517489956,0.08090884650759553,1.3407474256194045,0.4385453212299199,0.054154275780232436,0.3052472289419769,0.539183847761749,1.9445489424608566,3.3286971106287977,19.27659017051625,1.8939014411545305,0.3072437252282845,8.142102983824168,1.425788043987401,6.567341830995808,0.099995462812563,10.169412029155842,1.2708440030388364,0.4323060518154193
110,28.999999999999996,10.73312629199899,2.3683686661685273,19.928374523444553,4.4787117163586725,3.606422651675946,1.701475822557103,13.538934920190023,0.5781865373467114,0.07561571723102807,1.2975421434166639,0.4430335318170481,0.051933709642497154,0.30107964519560826,0.5537734336709758,1.8795846281610165,3.202153169407625,18.57737020188898,1.8874424865180464,0.2953943281003264,7.7117894693788065,1.3607381920103736,6.635911885743609,0.09583580065987878,10.156455368468189,1.233855598779183,0.40838451833710937
103,28.999999999999996,10.73312629199899,2.3683686661685273,19.928363081742294,4.478711628804315,3.6064225861669774,1.7014767993982942,13.538933625250687,0.5781866081241431,0.07561576046977464,1.2975424963538678,0.44303349515355667,0.05193372778195522,0.3010796792399492,0.5537733144909267,1.8795851588443564,3.2021542031253216,18.577375913707726,1.8874425392802388,0.2953944248962014,7.711792984542716,1.3607387233924575,6.635911325605538,0.09583583463950938,10.156455474309126,1.233855900931682,0.40838471374838103
104,28.999999999999996,10.73312629199899,2.3683686661685273,19.9283681117933,4.478711667295344,3.6064226149663163,1.7014763699551134,13.538934194537564,0.5781865770086604,0.07561574146096849,1.2975423411940765,0.4430335112717206,0.05193371980740764,0.30107966427322774,0.5537733668853793,1.8795849255430344,3.202153748677844,18.577373402653084,1.887442516084694,0.2953943823423771,7.711791439191042,1.3607384897839505,6.635911571855877,0.09583581970123614,10.156455427778873,1.2338557680980837,0.4083846278408264
105,28.999999999999996,10.73312629199899,2.3683686661685273,19.928370988351755,4.478711689307386,3.6064226314359265,1.701476124367462,13.538934520098275,0.5781865592145058,0.0756157305903149,1.2975422524621314,0.4430335204892893,0.051933715246966355,0.30107965571413975,0.5537733968484363,1.8795847921239321,3.20215348879087,18.577371966644694,1.887442502819751,0.29539435800692543,7.711790555443658,1.3607383561891773,6.635911712680195,0.09583581115841695,10.156455401169403,1.2338556921339219,0.4083845787124771
106,28.999999999999996,10.73312629199899,2.3683686661685273,19.92837262439374,4.478711701826731,3.6064226408030144,1.7014759846895402,13.538934705260857,0.5781865490940843,0.07561572440763306,1.2975422019958576,0.4430335257317795,0.05193371265321639,0.30107965084616034,0.5537734138899184,1.879584716241847,3.202153340980212,18.57737114991524,1.8874424952753182,0.2953943441661428,7.71179005281253,1.3607382802071795,6.635911792773995,0.09583580629969045,10.156455386035274,1.2338556489293218,0.4083845507707394
107,28.999999999999996,10.73312629199899,2.3683686661685273,19.928373549779778,4.478711708907982,3.6064226461012705,1.7014759056842323,13.538934809993414,0.578186543369722,0.07561572091055442,1.297542173450877,0.44303352869706214,0.051933711186126864,0.30107964809271004,0.5537734235290044,1.8795846733210517,3.202153257374825,18.577370687952737,1.8874424910079983,0.29539433633745166,7.711789768511856,1.360738237229871,6.635911838077038,0.09583580355147384,10.15645537747503,1.2338556244917247,0.4083845349661973
108,28.999999999999996,10.73312629199899,2.3683686661685273,19.928374070309363,4.478711712891186,3.60642264908154,1.7014758612437526,13.538934868905471,0.5781865401497688,0.07561571894344793,1.297542157394328,0.44303353036503357,0.051933710360889125,0.30107964654389446,0.5537734289509898,1.8795846491781079,3.202153210346802,18.577370428098867,1.8874424886076313,0.29539433193381354,7.711789608592751,1.3607382130551382,6.635911863559999,0.0958358020056022,10.156455372659897,1.2338556107455783,0.4083845260761436
109,28.999999999999996,10.73312629199899,2.3683686661685273,19.92837436148058,4.478711715119291,3.6064226507486286,1.7014758363848608,13.538934901859406,0.5781865383486076,0.07561571784309783,1.2975421484126965,0.44303353129805506,0.051933709899271804,0.3010796456775258,0.5537734319839126,1.8795846356731496,3.2021531840405038,18.577370282743118,1.8874424872649267,0.2953943294705287,7.711789519138007,1.3607381995323982,6.635911877814528,0.09583580114088033,10.156455369966432,1.2338556030563284,0.40838452110327017
111,28.999999999999996,10.73312629199899,2.3683686661685273,19.92837461303089,4.4787117170442095,3.6064226521888703,1.701475814908625,13.538934930329155,0.5781865367925381,0.07561571689247706,1.2975421406532341,0.4430335321041164,0.05193370950046872,0.3010796449290477,0.5537734346041329,1.879584624005869,3.2021531613138157,18.577370157166545,1.8874424861049295,0.2953943273424335,7.711789441855752,1.3607381878497549,6.635911890129385,0.09583580039382487,10.156455367639477,1.2338555964133877,0.40838451680707694
